IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
47.236.87.246,80,80,false,SIN,Asia Pacific,Singapore,51,0.00
47.243.27.217,8880,8880,false,HKG,Asia Pacific,Hong Kong,51,0.00
47.243.90.180,80,80,false,HKG,Asia Pacific,Hong Kong,51,0.00
8.222.174.108,8080,8080,false,SIN,Asia Pacific,Singapore,51,0.00
47.242.36.78,8080,8080,false,HKG,Asia Pacific,Hong Kong,51,0.00
8.210.174.156,2086,2086,false,HKG,Asia Pacific,Hong Kong,51,0.00
47.242.202.230,2083,2083,true,HKG,Asia Pacific,Hong Kong,51,0.00
47.236.149.107,8080,8080,false,SIN,Asia Pacific,Singapore,51,0.00
8.218.18.235,80,80,false,HKG,Asia Pacific,Hong Kong,51,0.00
47.242.79.71,80,80,false,HKG,Asia Pacific,Hong Kong,51,0.00
8.217.91.121,8080,8080,false,HKG,Asia Pacific,Hong Kong,52,0.00
8.219.99.169,2095,2095,false,SIN,Asia Pacific,Singapore,52,0.00
8.210.21.65,2082,2082,false,HKG,Asia Pacific,Hong Kong,52,0.00
8.217.251.62,8880,8880,false,HKG,Asia Pacific,Hong Kong,52,0.00
8.218.18.132,2095,2095,false,HKG,Asia Pacific,Hong Kong,52,0.00
8.222.249.190,2086,2086,false,SIN,Asia Pacific,Singapore,52,0.00
8.218.2.181,8080,8080,false,HKG,Asia Pacific,Hong Kong,52,0.00
47.243.139.243,2052,2052,false,HKG,Asia Pacific,Hong Kong,52,0.00
8.219.193.202,8080,8080,false,SIN,Asia Pacific,Singapore,52,0.00
8.218.11.90,8080,8080,false,HKG,Asia Pacific,Hong Kong,52,0.00
8.219.126.240,2082,2082,false,SIN,Asia Pacific,Singapore,52,0.00
47.243.5.154,2095,2095,false,HKG,Asia Pacific,Hong Kong,52,0.00
8.222.150.197,8080,8080,false,SIN,Asia Pacific,Singapore,52,0.00
47.243.74.220,80,80,false,HKG,Asia Pacific,Hong Kong,52,0.00
47.76.94.15,8080,8080,false,HKG,Asia Pacific,Hong Kong,52,0.00
8.222.180.86,8443,8443,true,SIN,Asia Pacific,Singapore,52,0.00
47.242.174.27,80,80,false,HKG,Asia Pacific,Hong Kong,52,0.00
8.218.204.128,2086,2086,false,HKG,Asia Pacific,Hong Kong,52,0.00
8.218.18.132,2086,2086,false,HKG,Asia Pacific,Hong Kong,52,0.00
8.217.193.25,2095,2095,false,HKG,Asia Pacific,Hong Kong,52,0.00
47.236.75.113,2052,2052,false,SIN,Asia Pacific,Singapore,52,0.00
8.210.174.156,8880,8880,false,HKG,Asia Pacific,Hong Kong,52,0.00
8.217.164.10,8080,8080,false,HKG,Asia Pacific,Hong Kong,52,0.00
47.76.32.108,8880,8880,false,HKG,Asia Pacific,Hong Kong,52,0.00
8.210.207.214,80,80,false,HKG,Asia Pacific,Hong Kong,52,0.00
47.243.183.127,2086,2086,false,HKG,Asia Pacific,Hong Kong,52,0.00
8.219.107.135,8443,8443,true,SIN,Asia Pacific,Singapore,53,0.00
47.242.36.78,2086,2086,false,HKG,Asia Pacific,Hong Kong,53,0.00
47.243.74.220,8080,8080,false,HKG,Asia Pacific,Hong Kong,53,0.00
8.218.22.210,8880,8880,false,HKG,Asia Pacific,Hong Kong,53,0.00
8.210.107.246,2095,2095,false,HKG,Asia Pacific,Hong Kong,53,0.00
8.217.145.40,2095,2095,false,HKG,Asia Pacific,Hong Kong,53,0.00
8.217.193.25,8880,8880,false,HKG,Asia Pacific,Hong Kong,53,0.00
47.242.17.250,2095,2095,false,HKG,Asia Pacific,Hong Kong,53,0.00
8.218.11.90,80,80,false,HKG,Asia Pacific,Hong Kong,53,0.00
8.210.55.134,2082,2082,false,HKG,Asia Pacific,Hong Kong,53,0.00
47.236.146.249,8080,8080,false,SIN,Asia Pacific,Singapore,53,0.00
47.242.36.78,2082,2082,false,HKG,Asia Pacific,Hong Kong,53,0.00
47.236.168.17,8080,8080,false,SIN,Asia Pacific,Singapore,53,0.00
8.218.181.189,8880,8880,false,HKG,Asia Pacific,Hong Kong,53,0.00
8.210.39.96,2082,2082,false,HKG,Asia Pacific,Hong Kong,53,0.00
8.210.92.27,443,443,true,HKG,Asia Pacific,Hong Kong,53,0.00
47.242.252.237,2082,2082,false,HKG,Asia Pacific,Hong Kong,53,0.00
47.242.59.216,2052,2052,false,HKG,Asia Pacific,Hong Kong,53,0.00
47.236.168.17,80,80,false,SIN,Asia Pacific,Singapore,53,0.00
8.219.103.65,80,80,false,SIN,Asia Pacific,Singapore,53,0.00
8.219.49.65,2086,2086,false,SIN,Asia Pacific,Singapore,53,0.00
47.236.158.158,8880,8880,false,SIN,Asia Pacific,Singapore,53,0.00
8.217.85.14,2086,2086,false,HKG,Asia Pacific,Hong Kong,53,0.00
8.218.22.210,2086,2086,false,HKG,Asia Pacific,Hong Kong,53,0.00
8.217.250.222,8880,8880,false,HKG,Asia Pacific,Hong Kong,53,0.00
8.218.85.128,2082,2082,false,HKG,Asia Pacific,Hong Kong,54,0.00
47.76.94.15,80,80,false,HKG,Asia Pacific,Hong Kong,54,0.00
8.217.251.62,2095,2095,false,HKG,Asia Pacific,Hong Kong,54,0.00
47.243.139.85,8880,8880,false,HKG,Asia Pacific,Hong Kong,54,0.00
8.217.239.116,2082,2082,false,HKG,Asia Pacific,Hong Kong,54,0.00
47.236.170.225,8080,8080,false,SIN,Asia Pacific,Singapore,54,0.00
47.242.171.94,8880,8880,false,HKG,Asia Pacific,Hong Kong,54,0.00
8.210.55.134,80,80,false,HKG,Asia Pacific,Hong Kong,54,0.00
47.236.17.193,2052,2052,false,SIN,Asia Pacific,Singapore,54,0.00
8.217.221.165,2052,2052,false,HKG,Asia Pacific,Hong Kong,54,0.00
47.243.90.180,8880,8880,false,HKG,Asia Pacific,Hong Kong,54,0.00
47.243.42.219,2086,2086,false,HKG,Asia Pacific,Hong Kong,54,0.00
8.218.85.128,8880,8880,false,HKG,Asia Pacific,Hong Kong,54,0.00
8.218.207.169,80,80,false,HKG,Asia Pacific,Hong Kong,54,0.00
47.236.121.23,8080,8080,false,SIN,Asia Pacific,Singapore,54,0.00
47.242.202.230,2087,2087,true,HKG,Asia Pacific,Hong Kong,54,0.00
47.236.144.208,8080,8080,false,SIN,Asia Pacific,Singapore,54,0.00
8.222.193.65,8880,8880,false,SIN,Asia Pacific,Singapore,54,0.00
8.218.18.132,8080,8080,false,HKG,Asia Pacific,Hong Kong,54,0.00
47.243.90.180,2095,2095,false,HKG,Asia Pacific,Hong Kong,54,0.00
47.238.6.102,2086,2086,false,HKG,Asia Pacific,Hong Kong,54,0.00
47.242.36.78,8080,8080,false,HKG,Asia Pacific,Hong Kong,54,0.00
8.217.250.222,2052,2052,false,HKG,Asia Pacific,Hong Kong,55,0.00
47.243.67.28,2052,2052,false,HKG,Asia Pacific,Hong Kong,55,0.00
8.219.42.72,2083,2083,true,SIN,Asia Pacific,Singapore,55,0.00
47.243.207.169,80,80,false,HKG,Asia Pacific,Hong Kong,55,0.00
47.76.33.40,2095,2095,false,HKG,Asia Pacific,Hong Kong,55,0.00
8.217.251.62,2095,2095,false,HKG,Asia Pacific,Hong Kong,55,0.00
47.76.37.57,2083,2083,true,HKG,Asia Pacific,Hong Kong,55,0.00
47.243.203.119,2052,2052,false,HKG,Asia Pacific,Hong Kong,55,0.00
47.243.234.9,80,80,false,HKG,Asia Pacific,Hong Kong,55,0.00
8.210.107.246,2052,2052,false,HKG,Asia Pacific,Hong Kong,55,0.00
47.236.172.95,8880,8880,false,SIN,Asia Pacific,Singapore,55,0.00
8.222.222.64,2082,2082,false,SIN,Asia Pacific,Singapore,55,0.00
47.76.80.72,2095,2095,false,HKG,Asia Pacific,Hong Kong,55,0.00
47.236.169.141,2052,2052,false,SIN,Asia Pacific,Singapore,55,0.00
8.219.40.37,2053,2053,true,SIN,Asia Pacific,Singapore,55,0.00
8.218.85.128,8880,8880,false,HKG,Asia Pacific,Hong Kong,55,0.00
47.236.5.223,8080,8080,false,SIN,Asia Pacific,Singapore,55,0.00
47.243.27.217,2095,2095,false,HKG,Asia Pacific,Hong Kong,55,0.00
47.236.169.141,8880,8880,false,SIN,Asia Pacific,Singapore,55,0.00
8.219.210.57,8880,8880,false,SIN,Asia Pacific,Singapore,55,0.00
47.243.5.154,8880,8880,false,HKG,Asia Pacific,Hong Kong,55,0.00
47.236.169.164,8880,8880,false,SIN,Asia Pacific,Singapore,55,0.00
47.76.37.57,2053,2053,true,HKG,Asia Pacific,Hong Kong,55,0.00
47.243.139.85,8080,8080,false,HKG,Asia Pacific,Hong Kong,56,0.00
8.222.134.170,2082,2082,false,SIN,Asia Pacific,Singapore,56,0.00
47.243.74.220,2086,2086,false,HKG,Asia Pacific,Hong Kong,56,0.00
47.236.167.231,2052,2052,false,SIN,Asia Pacific,Singapore,56,0.00
47.76.77.103,2095,2095,false,HKG,Asia Pacific,Hong Kong,56,0.00
8.219.189.143,8880,8880,false,SIN,Asia Pacific,Singapore,56,0.00
8.217.149.28,80,80,false,HKG,Asia Pacific,Hong Kong,56,0.00
8.219.126.240,443,443,true,SIN,Asia Pacific,Singapore,56,0.00
47.243.234.9,2086,2086,false,HKG,Asia Pacific,Hong Kong,56,0.00
47.242.232.14,2082,2082,false,HKG,Asia Pacific,Hong Kong,56,0.00
47.243.199.41,80,80,false,HKG,Asia Pacific,Hong Kong,56,0.00
47.242.234.127,2095,2095,false,HKG,Asia Pacific,Hong Kong,56,0.00
47.243.183.127,2086,2086,false,HKG,Asia Pacific,Hong Kong,56,0.00
47.236.121.23,8080,8080,false,SIN,Asia Pacific,Singapore,56,0.00
8.218.3.12,2086,2086,false,HKG,Asia Pacific,Hong Kong,56,0.00
8.222.183.242,8880,8880,false,SIN,Asia Pacific,Singapore,56,0.00
8.217.248.220,2095,2095,false,HKG,Asia Pacific,Hong Kong,56,0.00
47.236.171.205,80,80,false,SIN,Asia Pacific,Singapore,56,0.00
47.236.158.158,2082,2082,false,SIN,Asia Pacific,Singapore,56,0.00
47.236.75.113,80,80,false,SIN,Asia Pacific,Singapore,56,0.00
8.217.91.121,2086,2086,false,HKG,Asia Pacific,Hong Kong,57,0.00
47.76.49.246,8880,8880,false,HKG,Asia Pacific,Hong Kong,57,0.00
47.236.144.208,2095,2095,false,SIN,Asia Pacific,Singapore,57,0.00
8.218.52.115,2082,2082,false,HKG,Asia Pacific,Hong Kong,57,0.00
8.218.11.90,80,80,false,HKG,Asia Pacific,Hong Kong,57,0.00
47.236.205.188,2052,2052,false,SIN,Asia Pacific,Singapore,57,0.00
8.218.74.119,8080,8080,false,HKG,Asia Pacific,Hong Kong,57,0.00
8.218.155.238,8080,8080,false,HKG,Asia Pacific,Hong Kong,57,0.00
8.218.207.169,80,80,false,HKG,Asia Pacific,Hong Kong,57,0.00
47.243.234.9,2052,2052,false,HKG,Asia Pacific,Hong Kong,57,0.00
8.222.184.198,8880,8880,false,SIN,Asia Pacific,Singapore,57,0.00
8.217.121.207,2082,2082,false,HKG,Asia Pacific,Hong Kong,57,0.00
8.218.53.110,8443,8443,true,HKG,Asia Pacific,Hong Kong,57,0.00
47.242.79.71,2052,2052,false,HKG,Asia Pacific,Hong Kong,57,0.00
47.236.169.164,2086,2086,false,SIN,Asia Pacific,Singapore,57,0.00
8.219.209.14,2052,2052,false,SIN,Asia Pacific,Singapore,57,0.00
47.243.27.217,80,80,false,HKG,Asia Pacific,Hong Kong,57,0.00
8.219.111.175,2086,2086,false,SIN,Asia Pacific,Singapore,58,0.00
8.218.74.119,2095,2095,false,HKG,Asia Pacific,Hong Kong,58,0.00
47.243.74.220,2095,2095,false,HKG,Asia Pacific,Hong Kong,58,0.00
8.218.201.73,2052,2052,false,HKG,Asia Pacific,Hong Kong,58,0.00
8.218.3.12,2052,2052,false,HKG,Asia Pacific,Hong Kong,58,0.00
47.236.165.25,2086,2086,false,SIN,Asia Pacific,Singapore,58,0.00
47.236.205.188,8880,8880,false,SIN,Asia Pacific,Singapore,58,0.00
8.219.235.164,8880,8880,false,SIN,Asia Pacific,Singapore,58,0.00
47.242.59.216,2086,2086,false,HKG,Asia Pacific,Hong Kong,58,0.00
8.218.174.118,8080,8080,false,HKG,Asia Pacific,Hong Kong,58,0.00
47.236.165.25,8080,8080,false,SIN,Asia Pacific,Singapore,58,0.00
47.243.173.187,8880,8880,false,HKG,Asia Pacific,Hong Kong,58,0.00
8.218.222.36,2086,2086,false,HKG,Asia Pacific,Hong Kong,58,0.00
47.76.77.103,2082,2082,false,HKG,Asia Pacific,Hong Kong,58,0.00
8.212.12.98,80,80,false,HKG,Asia Pacific,Hong Kong,58,0.00
47.243.5.154,2082,2082,false,HKG,Asia Pacific,Hong Kong,58,0.00
8.219.84.214,2082,2082,false,SIN,Asia Pacific,Singapore,58,0.00
8.218.181.189,80,80,false,HKG,Asia Pacific,Hong Kong,58,0.00
8.218.48.92,80,80,false,HKG,Asia Pacific,Hong Kong,58,0.00
8.217.248.220,8080,8080,false,HKG,Asia Pacific,Hong Kong,58,0.00
8.218.2.181,8080,8080,false,HKG,Asia Pacific,Hong Kong,58,0.00
47.243.173.187,8080,8080,false,HKG,Asia Pacific,Hong Kong,58,0.00
47.76.33.40,8880,8880,false,HKG,Asia Pacific,Hong Kong,58,0.00
8.210.39.96,80,80,false,HKG,Asia Pacific,Hong Kong,58,0.00
47.243.203.119,8080,8080,false,HKG,Asia Pacific,Hong Kong,58,0.00
8.219.78.188,2052,2052,false,SIN,Asia Pacific,Singapore,58,0.00
8.218.211.17,2052,2052,false,HKG,Asia Pacific,Hong Kong,58,0.00
47.242.54.157,8080,8080,false,HKG,Asia Pacific,Hong Kong,59,0.00
8.219.201.245,2086,2086,false,SIN,Asia Pacific,Singapore,59,0.00
47.243.5.154,2082,2082,false,HKG,Asia Pacific,Hong Kong,59,0.00
8.219.100.168,2086,2086,false,SIN,Asia Pacific,Singapore,59,0.00
8.217.232.246,2052,2052,false,HKG,Asia Pacific,Hong Kong,59,0.00
8.210.101.157,2095,2095,false,HKG,Asia Pacific,Hong Kong,59,0.00
47.76.80.72,8080,8080,false,HKG,Asia Pacific,Hong Kong,59,0.00
47.236.172.71,2082,2082,false,SIN,Asia Pacific,Singapore,59,0.00
8.217.250.222,2082,2082,false,HKG,Asia Pacific,Hong Kong,59,0.00
8.210.101.157,8080,8080,false,HKG,Asia Pacific,Hong Kong,59,0.00
47.236.117.48,8080,8080,false,SIN,Asia Pacific,Singapore,59,0.00
8.210.21.65,2095,2095,false,HKG,Asia Pacific,Hong Kong,59,0.00
8.218.48.92,2052,2052,false,HKG,Asia Pacific,Hong Kong,59,0.00
8.218.243.95,8080,8080,false,HKG,Asia Pacific,Hong Kong,59,0.00
47.243.139.243,80,80,false,HKG,Asia Pacific,Hong Kong,59,0.00
8.217.248.220,8880,8880,false,HKG,Asia Pacific,Hong Kong,59,0.00
47.76.33.40,80,80,false,HKG,Asia Pacific,Hong Kong,59,0.00
47.76.80.72,2086,2086,false,HKG,Asia Pacific,Hong Kong,59,0.00
47.236.170.225,2086,2086,false,SIN,Asia Pacific,Singapore,59,0.00
47.243.91.58,80,80,false,HKG,Asia Pacific,Hong Kong,60,0.00
47.243.203.119,80,80,false,HKG,Asia Pacific,Hong Kong,60,0.00
8.218.155.238,2086,2086,false,HKG,Asia Pacific,Hong Kong,60,0.00
47.242.54.157,2052,2052,false,HKG,Asia Pacific,Hong Kong,60,0.00
47.243.139.243,2052,2052,false,HKG,Asia Pacific,Hong Kong,60,0.00
47.236.144.48,80,80,false,SIN,Asia Pacific,Singapore,60,0.00
47.243.183.127,2082,2082,false,HKG,Asia Pacific,Hong Kong,60,0.00
8.210.119.11,80,80,false,HKG,Asia Pacific,Hong Kong,60,0.00
8.219.107.135,2095,2095,false,SIN,Asia Pacific,Singapore,60,0.00
47.243.67.28,80,80,false,HKG,Asia Pacific,Hong Kong,60,0.00
8.210.192.93,2095,2095,false,HKG,Asia Pacific,Hong Kong,60,0.00
47.236.118.216,80,80,false,SIN,Asia Pacific,Singapore,60,0.00
8.219.103.65,2095,2095,false,SIN,Asia Pacific,Singapore,60,0.00
8.217.250.222,80,80,false,HKG,Asia Pacific,Hong Kong,61,0.00
47.243.91.58,8080,8080,false,HKG,Asia Pacific,Hong Kong,61,0.00
47.236.104.11,8080,8080,false,SIN,Asia Pacific,Singapore,61,0.00
47.237.100.206,2052,2052,false,SIN,Asia Pacific,Singapore,61,0.00
47.236.121.23,2095,2095,false,SIN,Asia Pacific,Singapore,61,0.00
47.242.59.216,2095,2095,false,HKG,Asia Pacific,Hong Kong,61,0.00
47.236.166.131,2095,2095,false,SIN,Asia Pacific,Singapore,61,0.00
8.219.142.191,2095,2095,false,SIN,Asia Pacific,Singapore,61,0.00
8.222.191.138,8080,8080,false,SIN,Asia Pacific,Singapore,61,0.00
47.242.79.71,8080,8080,false,HKG,Asia Pacific,Hong Kong,61,0.00
8.219.139.13,2086,2086,false,SIN,Asia Pacific,Singapore,61,0.00
8.210.3.24,2052,2052,false,HKG,Asia Pacific,Hong Kong,61,0.00
47.243.139.243,8880,8880,false,HKG,Asia Pacific,Hong Kong,61,0.00
47.238.6.102,8880,8880,false,HKG,Asia Pacific,Hong Kong,61,0.00
47.242.232.14,2096,2096,true,HKG,Asia Pacific,Hong Kong,62,0.00
47.76.159.146,2052,2052,false,HKG,Asia Pacific,Hong Kong,62,0.00
8.222.179.231,2052,2052,false,SIN,Asia Pacific,Singapore,62,0.00
8.218.8.142,8080,8080,false,HKG,Asia Pacific,Hong Kong,62,0.00
8.210.174.156,80,80,false,HKG,Asia Pacific,Hong Kong,62,0.00
47.236.144.208,2086,2086,false,SIN,Asia Pacific,Singapore,62,0.00
8.218.126.53,2086,2086,false,HKG,Asia Pacific,Hong Kong,62,0.00
8.218.11.90,2052,2052,false,HKG,Asia Pacific,Hong Kong,62,0.00
47.236.104.11,2052,2052,false,SIN,Asia Pacific,Singapore,62,0.00
47.242.232.14,80,80,false,HKG,Asia Pacific,Hong Kong,62,0.00
47.236.202.91,2086,2086,false,SIN,Asia Pacific,Singapore,62,0.00
8.218.174.118,2052,2052,false,HKG,Asia Pacific,Hong Kong,62,0.00
8.210.34.188,2052,2052,false,HKG,Asia Pacific,Hong Kong,62,0.00
47.236.144.156,80,80,false,SIN,Asia Pacific,Singapore,62,0.00
8.222.191.138,2052,2052,false,SIN,Asia Pacific,Singapore,62,0.00
8.222.164.209,8880,8880,false,SIN,Asia Pacific,Singapore,62,0.00
8.210.21.65,8880,8880,false,HKG,Asia Pacific,Hong Kong,62,0.00
8.218.174.118,2082,2082,false,HKG,Asia Pacific,Hong Kong,62,0.00
47.238.6.102,8080,8080,false,HKG,Asia Pacific,Hong Kong,62,0.00
47.243.139.243,8080,8080,false,HKG,Asia Pacific,Hong Kong,62,0.00
47.236.144.48,2082,2082,false,SIN,Asia Pacific,Singapore,63,0.00
47.243.74.220,80,80,false,HKG,Asia Pacific,Hong Kong,63,0.00
8.219.106.156,2052,2052,false,SIN,Asia Pacific,Singapore,63,0.00
47.243.74.220,2095,2095,false,HKG,Asia Pacific,Hong Kong,63,0.00
47.236.169.15,80,80,false,SIN,Asia Pacific,Singapore,63,0.00
8.210.203.7,2052,2052,false,HKG,Asia Pacific,Hong Kong,63,0.00
8.218.53.110,8880,8880,false,HKG,Asia Pacific,Hong Kong,63,0.00
47.236.171.205,2095,2095,false,SIN,Asia Pacific,Singapore,63,0.00
47.243.86.79,2086,2086,false,HKG,Asia Pacific,Hong Kong,63,0.00
47.243.42.219,2082,2082,false,HKG,Asia Pacific,Hong Kong,63,0.00
47.238.6.102,80,80,false,HKG,Asia Pacific,Hong Kong,63,0.00
47.236.202.91,2095,2095,false,SIN,Asia Pacific,Singapore,63,0.00
47.243.86.79,2095,2095,false,HKG,Asia Pacific,Hong Kong,63,0.00
47.236.144.196,2082,2082,false,SIN,Asia Pacific,Singapore,64,0.00
47.236.104.11,8880,8880,false,SIN,Asia Pacific,Singapore,64,0.00
47.243.234.9,2053,2053,true,HKG,Asia Pacific,Hong Kong,64,0.00
8.219.111.147,2095,2095,false,SIN,Asia Pacific,Singapore,64,0.00
8.219.0.162,8080,8080,false,SIN,Asia Pacific,Singapore,64,0.00
8.218.188.129,80,80,false,HKG,Asia Pacific,Hong Kong,64,0.00
8.218.174.118,80,80,false,HKG,Asia Pacific,Hong Kong,64,0.00
47.236.130.95,8080,8080,false,SIN,Asia Pacific,Singapore,64,0.00
8.217.147.230,2095,2095,false,HKG,Asia Pacific,Hong Kong,64,0.00
8.222.164.209,2086,2086,false,SIN,Asia Pacific,Singapore,64,0.00
47.243.169.63,80,80,false,HKG,Asia Pacific,Hong Kong,64,0.00
47.243.107.148,8080,8080,false,HKG,Asia Pacific,Hong Kong,64,0.00
47.242.157.96,2086,2086,false,HKG,Asia Pacific,Hong Kong,65,0.00
8.219.120.87,8080,8080,false,SIN,Asia Pacific,Singapore,65,0.00
8.218.11.90,8080,8080,false,HKG,Asia Pacific,Hong Kong,65,0.00
8.217.164.10,2095,2095,false,HKG,Asia Pacific,Hong Kong,65,0.00
47.76.146.1,2052,2052,false,HKG,Asia Pacific,Hong Kong,65,0.00
8.219.50.180,2087,2087,true,SIN,Asia Pacific,Singapore,65,0.00
8.218.2.181,2082,2082,false,HKG,Asia Pacific,Hong Kong,65,0.00
47.57.14.118,80,80,false,SJC,North America,San Jose,65,0.00
47.236.172.95,8080,8080,false,SIN,Asia Pacific,Singapore,65,0.00
8.218.74.119,2086,2086,false,HKG,Asia Pacific,Hong Kong,65,0.00
47.76.77.103,2052,2052,false,HKG,Asia Pacific,Hong Kong,65,0.00
8.218.222.36,80,80,false,HKG,Asia Pacific,Hong Kong,65,0.00
8.219.126.240,2096,2096,true,SIN,Asia Pacific,Singapore,66,0.00
47.236.118.216,8880,8880,false,SIN,Asia Pacific,Singapore,66,0.00
47.76.77.103,2083,2083,true,HKG,Asia Pacific,Hong Kong,66,0.00
8.210.21.65,2052,2052,false,HKG,Asia Pacific,Hong Kong,66,0.00
8.218.22.210,2082,2082,false,HKG,Asia Pacific,Hong Kong,67,0.00
47.238.40.58,2052,2052,false,HKG,Asia Pacific,Hong Kong,67,0.00
47.242.252.237,2083,2083,true,HKG,Asia Pacific,Hong Kong,67,0.00
47.242.79.71,8880,8880,false,HKG,Asia Pacific,Hong Kong,67,0.00
8.218.243.95,8080,8080,false,HKG,Asia Pacific,Hong Kong,67,0.00
47.242.36.78,2095,2095,false,HKG,Asia Pacific,Hong Kong,68,0.00
8.218.188.129,2082,2082,false,HKG,Asia Pacific,Hong Kong,68,0.00
8.222.215.228,2095,2095,false,SIN,Asia Pacific,Singapore,68,0.00
47.243.107.148,80,80,false,HKG,Asia Pacific,Hong Kong,68,0.00
47.242.17.250,2082,2082,false,HKG,Asia Pacific,Hong Kong,68,0.00
47.236.171.205,8880,8880,false,SIN,Asia Pacific,Singapore,68,0.00
8.210.192.93,2052,2052,false,HKG,Asia Pacific,Hong Kong,68,0.00
8.219.139.13,2052,2052,false,SIN,Asia Pacific,Singapore,69,0.00
47.76.178.146,8880,8880,false,HKG,Asia Pacific,Hong Kong,69,0.00
47.243.169.63,8080,8080,false,HKG,Asia Pacific,Hong Kong,69,0.00
8.218.122.55,2086,2086,false,HKG,Asia Pacific,Hong Kong,69,0.00
47.243.90.180,8080,8080,false,HKG,Asia Pacific,Hong Kong,69,0.00
47.236.180.51,2086,2086,false,SIN,Asia Pacific,Singapore,70,0.00
8.217.250.222,2086,2086,false,HKG,Asia Pacific,Hong Kong,70,0.00
8.217.127.73,8080,8080,false,HKG,Asia Pacific,Hong Kong,70,0.00
47.236.97.90,80,80,false,SIN,Asia Pacific,Singapore,70,0.00
8.217.164.10,80,80,false,HKG,Asia Pacific,Hong Kong,70,0.00
8.219.111.175,8080,8080,false,SIN,Asia Pacific,Singapore,70,0.00
47.76.204.76,2083,2083,true,HKG,Asia Pacific,Hong Kong,70,0.00
47.236.144.196,2052,2052,false,SIN,Asia Pacific,Singapore,70,0.00
8.218.207.169,8080,8080,false,HKG,Asia Pacific,Hong Kong,70,0.00
47.236.104.11,2052,2052,false,SIN,Asia Pacific,Singapore,70,0.00
8.217.250.222,8080,8080,false,HKG,Asia Pacific,Hong Kong,70,0.00
8.222.146.222,8080,8080,false,SIN,Asia Pacific,Singapore,70,0.00
8.219.67.133,443,443,true,SIN,Asia Pacific,Singapore,70,0.00
47.236.172.71,80,80,false,SIN,Asia Pacific,Singapore,70,0.00
8.219.147.58,2082,2082,false,SIN,Asia Pacific,Singapore,71,0.00
47.243.234.9,2052,2052,false,HKG,Asia Pacific,Hong Kong,71,0.00
8.219.50.180,2086,2086,false,SIN,Asia Pacific,Singapore,71,0.00
8.218.174.118,2052,2052,false,HKG,Asia Pacific,Hong Kong,71,0.00
47.243.86.79,2086,2086,false,HKG,Asia Pacific,Hong Kong,71,0.00
8.218.201.73,2095,2095,false,HKG,Asia Pacific,Hong Kong,72,0.00
8.222.214.231,8880,8880,false,SIN,Asia Pacific,Singapore,72,0.00
47.76.33.40,8880,8880,false,HKG,Asia Pacific,Hong Kong,72,0.00
8.219.51.211,2082,2082,false,SIN,Asia Pacific,Singapore,72,0.00
47.236.174.206,2095,2095,false,SIN,Asia Pacific,Singapore,72,0.00
8.219.60.54,2052,2052,false,SIN,Asia Pacific,Singapore,72,0.00
8.210.207.214,8080,8080,false,HKG,Asia Pacific,Hong Kong,72,0.00
47.236.169.164,2082,2082,false,SIN,Asia Pacific,Singapore,73,0.00
8.222.187.4,80,80,false,SIN,Asia Pacific,Singapore,73,0.00
47.243.67.28,80,80,false,HKG,Asia Pacific,Hong Kong,73,0.00
47.76.204.76,8880,8880,false,HKG,Asia Pacific,Hong Kong,73,0.00
47.242.68.32,80,80,false,HKG,Asia Pacific,Hong Kong,74,0.00
8.210.192.93,2082,2082,false,HKG,Asia Pacific,Hong Kong,74,0.00
8.217.147.230,2082,2082,false,HKG,Asia Pacific,Hong Kong,74,0.00
8.210.156.6,2095,2095,false,HKG,Asia Pacific,Hong Kong,74,0.00
8.210.203.7,8880,8880,false,HKG,Asia Pacific,Hong Kong,74,0.00
8.217.250.222,2052,2052,false,HKG,Asia Pacific,Hong Kong,74,0.00
47.236.180.24,2095,2095,false,SIN,Asia Pacific,Singapore,74,0.00
8.219.189.143,2053,2053,true,SIN,Asia Pacific,Singapore,74,0.00
47.243.90.180,8880,8880,false,HKG,Asia Pacific,Hong Kong,75,0.00
8.218.3.12,8880,8880,false,HKG,Asia Pacific,Hong Kong,75,0.00
47.236.146.249,80,80,false,SIN,Asia Pacific,Singapore,75,0.00
8.218.11.90,2052,2052,false,HKG,Asia Pacific,Hong Kong,75,0.00
47.242.157.96,2082,2082,false,HKG,Asia Pacific,Hong Kong,75,0.00
47.236.165.25,8880,8880,false,SIN,Asia Pacific,Singapore,75,0.00
8.210.3.24,80,80,false,HKG,Asia Pacific,Hong Kong,76,0.00
8.210.100.23,8880,8880,false,HKG,Asia Pacific,Hong Kong,76,0.00
47.242.232.14,2095,2095,false,HKG,Asia Pacific,Hong Kong,76,0.00
8.219.66.156,2086,2086,false,NRT,Asia Pacific,Tokyo,76,0.00
47.238.40.58,2082,2082,false,HKG,Asia Pacific,Hong Kong,76,0.00
47.243.86.79,2082,2082,false,HKG,Asia Pacific,Hong Kong,76,0.00
8.219.124.227,8443,8443,true,SIN,Asia Pacific,Singapore,76,0.00
47.242.234.127,2087,2087,true,HKG,Asia Pacific,Hong Kong,77,0.00
47.242.155.183,2086,2086,false,HKG,Asia Pacific,Hong Kong,77,0.00
8.219.66.156,80,80,false,NRT,Asia Pacific,Tokyo,77,0.00
8.210.48.107,2052,2052,false,HKG,Asia Pacific,Hong Kong,77,0.00
